Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53552,15944592,15663048,281544,5.6309,3.40018,11794547,11380369,414178,8.2836,5.0553,2.8012,3232761,3113673,119088,2.3818,13.4454,82.2364,128.596,196.045
client_002,1.82139,22659244,22157154,502090,10.0418,1.61328,12349161,12108363,240798,4.816,4.2614,1.0931,5697095,5382300,314795,6.2959,11.4285,61.4529,69.7238,194.046
client_003,1.10592,17133139,16699178,433961,8.6792,2.56878,11364235,10956878,407357,8.1471,7.2844,5.249,4112552,3860669,251883,5.0377,12.8056,179.359,199.341,248.972
client_004,1.45122,14099459,13571296,528163,10.5633,9.78386,12398458,11870407,528051,10.561,4.8662,1.7876,3166907,2874381,292526,5.8505,16.6051,30.4217,74.4102,148.266
client_005,1.36377,21160044,20517660,642384,12.8477,3.81018,12940137,12552834,387303,7.7461,6.6333,4.8453,5779494,5405055,374439,7.4888,12.359,116.254,140.398,164.933
client_006,1.46384,16315498,15598236,717262,14.3452,2.6156,9527496,9024845,502651,10.053,8.9767,5.2014,3685864,3333764,352100,7.042,12.6586,115.261,131.861,193.117
client_007,1.53351,16324557,15469709,854848,17.097,3.35496,12431267,11865688,565579,11.3116,3.5321,2.4321,2991617,2556944,434673,8.6935,10.1976,53.1574,145.574,182.436
client_008,1.51218,18249339,17518734,730605,14.6121,5.73136,12205820,11336470,869350,17.387,6.4119,2.8871,4467899,4095591,372308,7.4462,10.127,42.7134,93.1491,162.518
server_001,1.50945,20111564,19601128,510436,10.2087,1.40682,10770592,10360564,410028,8.2006,8.2404,4.4775,4494439,4255324,239115,4.7823,15.61,144.691,157.486,253.077
server_002,1.38261,34163121,33453639,709482,14.1896,0.22288,14895057,14894673,384,0.0077,0.0029,0.0014,6662368,6292867,369501,7.39,9.86648,41.9349,94.6096,153.704
