Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53552,15944592,15663048,281544,5.6309,3.40018,11794547,11380369,414178,8.2836,5.0553,2.8012,3232761,3113673,119088,2.3818,13.4454,82.2364,128.596,196.045
client_002,1.82178,22664310,22162354,501956,10.0391,1.60662,12348942,12108145,240797,4.8159,4.2597,1.0928,5697179,5382262,314917,6.2983,11.4394,61.3685,69.6999,193.935
client_003,1.10594,17131187,16696954,434233,8.6847,2.5819,11364415,10957061,407354,8.1471,7.2899,5.2529,4112117,3859923,252194,5.0439,12.8728,179.038,198.976,248.473
client_004,1.44686,14066420,13538077,528343,10.5669,9.91732,12402118,11874067,528051,10.561,4.8557,1.7837,3164949,2871791,293158,5.8632,16.6732,30.3683,74.4906,148.478
client_005,1.3641,21153380,20510529,642851,12.857,3.82728,12939748,12552434,387314,7.7463,6.6446,4.8509,5778162,5403622,374540,7.4908,12.3763,116.254,140.421,165.054
client_006,1.46435,16316272,15598987,717285,14.3457,2.61454,9527253,9024602,502651,10.053,8.9768,5.201,3685908,3333718,352190,7.0438,12.6502,115.268,131.836,193.089
client_007,1.53445,16316729,15462702,854027,17.0805,3.36458,12430920,11865346,565574,11.3115,3.5347,2.4216,2990668,2557231,433437,8.6687,10.2057,53.7084,147.119,185.622
client_008,1.51231,18244064,17513558,730506,14.6101,5.74086,12206110,11336758,869352,17.387,6.4114,2.8865,4467728,4095439,372289,7.4458,10.1164,42.6869,93.078,162.382
server_001,1.51108,20135224,19624906,510318,10.2064,1.3889,10767283,10357263,410020,8.2004,8.2549,4.4693,4494371,4255557,238814,4.7763,16.3126,145.07,158.166,255.241
server_002,1.38261,34163121,33453639,709482,14.1896,0.22288,14895057,14894673,384,0.0077,0.0029,0.0014,6662368,6292867,369501,7.39,9.86648,41.9349,94.6096,153.704
server_003,1.38112,15521063,14621267,899796,17.9959,7.55068,11377648,10649706,727942,14.5588,14.6357,3.1189,4027541,3524891,502650,10.053,16.3384,52.4134,61.6733,195.669
server_004,1.0642,28121125,27033166,1087959,21.7592,3.636,12726617,10724456,2002161,40.0432,15.6761,1.9106,5313108,4744853,568255,11.3651,15.1398,20.349,40.0649,165.002
server_009,1.12008,29967718,28882224,1085494,21.7099,1.89188,12760482,10515485,2244997,44.8999,15.136,1.2386,5578321,5025939,552382,11.0476,13.4307,17.8502,32.9007,158.223
server_010,1.36545,25018855,23809553,1209302,24.186,1.97768,11910548,10292189,1618359,32.3672,16.8932,1.2042,5547186,4927374,619812,12.3962,13.4725,20.5157,31.0692,156.191
server_011,1.65947,17094262,15846850,1247412,24.9482,4.69686,10891720,10259045,632675,12.6535,16.9381,1.8911,4848489,4211622,636867,12.7373,14.7381,38.3763,37.5309,157.551
server_012,1.91101,19136784,17757153,1379631,27.5926,2.24474,10670185,10034073,636112,12.7222,18.7108,1.2973,5523821,4811008,712813,14.2563,13.2797,36.4624,30.5664,152.887
server_013,1.83667,18885109,17438682,1446427,28.9285,2.32584,10642527,9995506,647021,12.9404,20.3636,1.5386,5503721,4772721,731000,14.62,13.7238,38.8085,31.666,155.145
server_014,1.42351,32564502,31076721,1487781,29.7556,0.36444,14986599,14925132,61467,1.2293,1.3058,0.9942,6665424,5773595,891829,17.8366,10.4733,324.553,326.838,403.024
server_015,1.48474,31518566,29980520,1538046,30.7609,0.16028,15179639,15179237,402,0.008,0.003,0.0013,6724039,5827517,896522,17.9304,10.0336,41.4527,86.66,156.547
server_016,1.85574,20877808,18591706,2286102,45.722,1.05108,11511545,10683124,828421,16.5684,7.8618,0.4913,4820720,3526061,1294659,25.8932,10.5167,20.3169,31.3267,186.244
